Year,country,iso_code,population,gdp,energy_per_capita,Temperature anomaly,co2,co2_per_capita,co2_including_luc,land_use_change_co2,coal_co2,oil_co2,gas_co2,share_global_co2,temperature_change_from_co2,Continent
2015,Lithuania,LTU,2905771.0,67539660018.0,22063.779296875,0.95019984,13.045220375061035,4.489417552947998,9.741941452026367,-3.303279161453247,0.7358890175819397,7.081207752227783,4.419516086578369,0.0368472337722778,0.0011917769443243,Europe
2016,Lithuania,LTU,2869109.0,69240911932.0,22908.294921875,0.26026282,13.101517677307127,4.566406726837158,9.142712593078612,-3.958805322647095,0.7488089799880981,7.620555877685547,3.954710960388184,0.0370174348354339,0.0011977039976045,Europe
2017,Lithuania,LTU,2829317.0,72206131673.0,24440.611328125,0.15761061,13.277398109436035,4.6927924156188965,10.648112297058104,-2.629286289215088,0.8010370135307312,7.717554092407227,4.028983116149902,0.0369076915085315,0.0012040778528898,Europe
2018,Lithuania,LTU,2802485.0,75089601435.0,25323.755859375,0.7452853,13.414423942565918,4.786617755889893,13.32817268371582,-0.0862505510449409,0.8588899970054626,8.019707679748535,3.730418920516968,0.0365177281200885,0.0012113568373024,Europe
2019,Lithuania,LTU,2795057.0,78562641002.0,25257.84765625,1.4616747,13.647339820861816,4.882669448852539,11.862055778503418,-1.7852840423583984,0.8008450269699097,8.11893367767334,3.877274036407471,0.0367986038327217,0.0012181778438389,Europe
2020,Lithuania,LTU,2795766.0,78545278418.0,25143.193359375,1.7909771,13.499604225158691,4.828588485717773,11.659873008728027,-1.839730978012085,0.6215980052947998,7.942367076873779,4.134290218353272,0.0383967123925685,0.0012248755665495,Europe
2021,Lithuania,LTU,2794490.0,83242845981.0,25102.7890625,-0.098900735,13.778095245361328,4.930450439453125,11.5134859085083,-2.264608383178711,0.739404022693634,8.14492416381836,3.961021900177002,0.0373725742101669,0.0012315558269619,Europe
2022,Lithuania,LTU,2816923.0,84814257826.0,23098.15625,0.5000076,12.895064353942873,4.577712535858154,11.421732902526855,-1.473331093788147,0.7335609793663025,8.3749418258667,2.7943599224090576,0.0343613885343074,0.0012380860280245,Europe
1972,Luxembourg,LUX,346085.0,7706997735.0,136598.546875,-1.5697376,13.500481605529783,39.00915145874024,13.283865928649902,-0.2166156768798828,8.675044059753418,4.394329071044922,0.2675449848175049,0.0832100585103035,0.0001169520255643,Europe
1973,Luxembourg,LUX,349206.0,8347719290.0,143513.5625,-0.9712855,14.179017066955566,40.60358810424805,13.974308967590332,-0.2047076821327209,8.589858055114746,4.890174865722656,0.5018380284309387,0.0830285176634788,0.0001232805807376,Europe
1974,Luxembourg,LUX,351432.0,8699789850.0,144818.703125,-0.6167634,14.427708625793455,41.05405426025391,14.230365753173828,-0.1973430514335632,9.229616165161133,4.3198561668396,0.6705120205879211,0.0848793014883995,0.0001297249109484,Europe
1975,Luxembourg,LUX,353686.0,8127705126.0,119530.1015625,-0.61815006,11.867549896240234,33.553916931152344,11.673724174499512,-0.1938256025314331,7.012896060943604,3.869184017181397,0.7840960025787354,0.0698564648628234,0.0001350133970845,Europe
1976,Luxembourg,LUX,355877.0,8333325000.0,118981.7421875,-0.32640055,11.865493774414062,33.34156036376953,11.67888641357422,-0.1866075098514557,6.624512195587158,4.162303924560547,0.8976799845695496,0.0664268657565116,0.0001403023925377,Europe
1977,Luxembourg,LUX,358252.0,8464074935.0,110319.0546875,-0.7426141,10.95761013031006,30.58631896972656,10.767301559448242,-0.1903081685304641,5.6938557624816895,4.136655807495117,0.9453120231628418,0.0596883483231067,0.0001451851858291,Europe
1978,Luxembourg,LUX,361047.0,8810255248.0,113884.2578125,-1.6386589,11.884496688842772,32.9167594909668,11.688325881958008,-0.1961705684661865,6.470623970031738,4.176959991455078,1.0405759811401367,0.0624686330556869,0.0001504844403825,Europe
1979,Luxembourg,LUX,362898.0,9015468000.0,116463.5,-1.6731969,12.162283897399902,33.51433181762695,11.729969024658203,-0.4323153793811798,7.098684787750244,3.776442050933838,1.0805530548095703,0.0623432211577892,0.0001558450603624,Europe
1980,Luxembourg,LUX,363711.0,9092144247.0,107121.3359375,-1.6769663,11.077174186706545,30.45597648620605,10.65651035308838,-0.420663833618164,6.912601947784424,2.976156949996948,0.9712830185890198,0.0570700243115425,0.0001607155863894,Europe
1981,Luxembourg,LUX,364487.0,9184694246.0,91423.40625,-1.1325926,9.489622116088867,26.03555679321289,9.121975898742676,-0.3676457405090332,5.636703968048096,2.8714599609375,0.7435029745101929,0.050263475626707,0.0001648858742555,Europe
1982,Luxembourg,LUX,365061.0,9144778266.0,85520.921875,-0.6332287,8.93150520324707,24.46578788757324,8.556421279907227,-0.3750836849212646,5.213871955871582,2.850591897964477,0.6228799819946289,0.0476862154901027,0.0001687956100795,Europe
1983,Luxembourg,LUX,365495.0,9417148381.0,79850.28125,-0.6376079,8.3712797164917,22.90395164489746,8.090726852416992,-0.280552476644516,4.790965080261231,2.730886936187744,0.5938299894332886,0.0442883223295211,0.0001724833127809,Europe
1984,Luxembourg,LUX,365904.0,10000324502.0,85935.1875,-1.4389571,9.007821083068848,24.61799049377441,8.707372665405273,-0.3004480004310608,5.446939945220947,2.6721529960632324,0.637798011302948,0.0462954491376876,0.0001764550543157,Europe
1985,Luxembourg,LUX,366665.0,10292481585.0,88058.890625,-1.9861411,9.240506172180176,25.201494216918945,8.94595718383789,-0.2945489585399627,5.433712005615234,2.8908960819244385,0.6924960017204285,0.0458702854812145,0.0001805325300665,Europe
1986,Luxembourg,LUX,368409.0,11089390343.0,85676.8359375,-1.5446486,9.114821434020996,24.74103736877441,8.834342002868652,-0.2804791927337646,4.95739221572876,3.162031888961792,0.6924960017204285,0.0445973239839077,0.0001845593069447,Europe
1987,Luxembourg,LUX,370789.0,11347894891.0,80453.890625,-1.6603532,8.81236743927002,23.76652717590332,8.566768646240234,-0.2455978989601135,4.026735782623291,3.598047971725464,0.7840960025787354,0.0417525209486484,0.0001884625671664,Europe
1988,Luxembourg,LUX,373789.0,12527435787.0,81789.1875,-0.37371966,9.103279113769531,24.35405731201172,8.87285041809082,-0.2304289638996124,4.154975891113281,3.674992084503174,0.8134080171585083,0.0415319129824638,0.0001924972166307,Europe
1989,Luxembourg,LUX,377384.0,13761264562.0,93053.7109375,-0.08132311,9.84994125366211,26.10057830810547,9.639004707336426,-0.2109364867210388,4.3564958572387695,4.07803201675415,0.9269919991493224,0.044368676841259,0.000196872089873,Europe
1990,Luxembourg,LUX,381707.0,14057150121.0,97329.25,-0.003590266,11.80916690826416,30.937780380249023,11.611933708190918,-0.1972331255674362,6.302350044250488,3.8720099925994873,1.035802960395813,0.0519491992890834,0.0002021382388193,Europe
1991,Luxembourg,LUX,386819.0,15215996110.0,103223.3125,-1.0563215,12.420411109924316,32.10910415649414,12.803665161132812,0.3832543790340423,6.015192031860352,4.760810852050781,1.0742720365524292,0.0535233542323112,0.000207863660762,Europe
1992,Luxembourg,LUX,391972.0,15437632140.0,102157.375,-0.23809244,12.18943214416504,31.09771156311035,12.418651580810549,0.22921983897686,5.539508819580078,4.943505764007568,1.1215330362319946,0.0541261211037635,0.000213431645534,Europe
1993,Luxembourg,LUX,397210.0,16036038097.0,102134.5234375,-0.77281195,12.33829402923584,31.062395095825195,13.082379341125488,0.7440851330757141,5.735721111297607,4.944500923156738,1.1605589389801023,0.0542345643043518,0.0002192307147197,Europe
1994,Luxembourg,LUX,402597.0,16598368279.0,96896.6171875,0.43681645,11.523990631103516,28.624135971069336,11.750609397888184,0.2266184091567993,4.843935966491699,4.951667785644531,1.173529028892517,0.0501597076654434,0.0002244980423711,Europe
1995,Luxembourg,LUX,408237.0,16769949507.0,83124.7578125,-0.032404203,9.134483337402344,22.37544059753418,9.22978401184082,0.0953006371855735,2.704530954360962,4.585872173309326,1.342808961868286,0.038842637091875,0.0002286553062731,Europe
1996,Luxembourg,LUX,413779.0,16910298497.0,84342.8046875,-1.7346659,9.18569278717041,22.19951438903809,9.34961986541748,0.163927361369133,2.4596540927886963,4.770020008087158,1.4614880084991455,0.0379049740731716,0.0002328588016098,Europe
1997,Luxembourg,LUX,418970.0,17813499245.0,81529.8984375,-0.28292257,8.547978401184082,20.402362823486328,8.67673110961914,0.1287529617547989,1.5413429737091064,5.007270812988281,1.491387963294983,0.0350609719753265,0.0002367589768255,Europe
1998,Luxembourg,LUX,424158.0,18821504348.0,77772.296875,-0.46893445,7.656826972961426,18.05182647705078,7.8165411949157715,0.1597137600183487,0.4203149974346161,5.238614082336426,1.4952540397644043,0.0315151363611221,0.0002402693789917,Europe
1999,Luxembourg,LUX,429909.0,20355341580.0,81086.125,0.08310244,8.119314193725586,18.88612174987793,8.561521530151367,0.4422081410884857,0.4437800049781799,5.597326755523682,1.5464329719543457,0.03268938139081,0.0002440768730593,Europe
2000,Luxembourg,LUX,436142.0,21937467256.0,85302.953125,0.3785794,8.702319145202637,19.95294952392578,8.923478126525879,0.2211590260267257,0.4708079993724823,6.062910079956055,1.6092220544815063,0.0341113805770874,0.0002480745315551,Europe
2001,Luxembourg,LUX,441754.0,22387796714.0,90246.359375,-0.15170364,9.205365180969238,20.838214874267575,9.370354652404783,0.1649899184703827,0.4713830053806305,6.457540035247803,1.7805219888687134,0.0358283072710037,0.0002522825088817,Europe
2002,Luxembourg,LUX,446392.0,23160273686.0,97632.015625,0.3791394,9.978490829467772,22.35365104675293,10.12113094329834,0.1426395177841186,0.3708699941635132,6.556372165679932,2.540122032165528,0.0379911102354526,0.000256829400314,Europe
2003,Luxembourg,LUX,451845.0,23454191347.0,101149.5078125,0.33810398,10.450939178466797,23.129478454589844,10.598597526550291,0.1476591974496841,0.3457340002059936,7.073013782501221,2.575653076171875,0.0377935692667961,0.0002615863340906,Europe
2004,Luxembourg,LUX,458305.0,24195538088.0,112981.046875,-0.395458,11.815994262695312,25.781944274902344,11.90594482421875,0.0899512022733688,0.385448008775711,8.074479103088379,2.859273910522461,0.0413001887500286,0.0002669458335731,Europe
2005,Luxembourg,LUX,465369.0,24872864640.0,112927.5234375,-0.022355428,12.075891494750977,25.949068069458008,12.173097610473633,0.0972059220075607,0.3772130012512207,8.381173133850098,2.82922887802124,0.0407983809709548,0.0002724218356888,Europe
2006,Luxembourg,LUX,472869.0,26045643731.0,109177.4609375,0.3849047,11.90562343597412,25.17742347717285,12.139423370361328,0.2337998300790786,0.4695090055465698,7.994739055633545,2.958437919616699,0.0389147028326988,0.0002778620983008,Europe
2007,Luxembourg,LUX,480277.0,28135947926.0,104368.2109375,0.4273208,11.302203178405762,23.532676696777344,11.520137786865234,0.217934712767601,0.4076530039310455,7.683516025543213,2.7311840057373047,0.0358808562159538,0.000283025263343,Europe
2008,Luxembourg,LUX,488995.0,27660465282.0,101761.265625,-0.25699893,11.166763305664062,22.83614921569824,11.283973693847656,0.1172113567590713,0.3556410074234009,7.765645980834961,2.5942039489746094,0.0348420664668083,0.0002880940737668,Europe
2009,Luxembourg,LUX,498196.0,26344603078.0,95530.5859375,-0.030689657,10.619787216186523,21.316484451293945,10.746304512023926,0.1265179067850113,0.3393589854240417,7.196854114532471,2.658766984939575,0.0336996875703334,0.0002929192560259,Europe
2010,Luxembourg,LUX,507418.0,27526699944.0,98766.1796875,-1.1691517,11.190506935119627,22.053823471069336,11.322410583496094,0.1319040060043335,0.3264909982681274,7.581858158111572,2.8420848846435547,0.0335873030126094,0.0002980083227157,Europe
2011,Luxembourg,LUX,518583.0,28143126706.0,94143.3046875,0.5862004,11.08950901031494,21.38425064086914,11.24651050567627,0.1570023894309997,0.3148840069770813,7.851515769958496,2.4642579555511475,0.0321621596813201,0.0003030535590369,Europe
2012,Luxembourg,LUX,530951.0,28607408843.0,90315.1953125,-0.26175454,10.85797119140625,20.45004272460937,11.00233268737793,0.144361600279808,0.2855789959430694,7.623968124389648,2.5000479221343994,0.0310629475861787,0.0003079954767599,Europe
2013,Luxembourg,LUX,543358.0,29514812514.0,84092.5625,-0.8226912,10.323408126831056,18.99927520751953,10.501367568969728,0.1779604852199554,0.2761749923229217,7.50724983215332,2.115220069885254,0.0292648263275623,0.0003127078525722,Europe
2014,Luxembourg,LUX,556285.0,30289014849.0,79589.0859375,0.97939676,9.806854248046877,17.62919044494629,9.989248275756836,0.1823939234018325,0.2773239910602569,7.090658187866211,2.006053924560547,0.027651660144329,0.000317181169521,Europe
2015,Luxembourg,LUX,569540.0,30976491415.0,75560.0390625,0.46607384,9.333976745605469,16.38862419128418,9.46848201751709,0.1345054507255554,0.2882199883460998,6.81198787689209,1.82964301109314,0.0263645406812429,0.000321429077303,Europe
2016,Luxembourg,LUX,583511.0,32518554202.0,72765.09375,-0.07527724,9.077204704284668,15.556184768676758,9.239227294921877,0.1620220839977264,0.294293999671936,6.674973011016846,1.6817450523376465,0.0256470162421464,0.0003255729970987,Europe
2017,Luxembourg,LUX,596506.0,32946911821.0,74357.8359375,0.31131953,9.251006126403809,15.508655548095703,9.415189743041992,0.1641838401556015,0.2825709879398346,6.866403102874756,1.656896948814392,0.0257153753191232,0.0003297934599686,Europe
2018,Luxembourg,LUX,608109.0,33348602359.0,76353.0078125,1.0511116,9.556161880493164,15.714554786682127,9.695650100708008,0.1394884884357452,0.2671959996223449,7.235970020294189,1.6089030504226685,0.0260144844651222,0.0003341426781844,Europe
2019,Luxembourg,LUX,620167.0,34122291521.0,76250.828125,0.66837215,9.74996852874756,15.721521377563477,9.913272857666016,0.1633044630289077,0.2744059860706329,7.396955013275146,1.6080520153045654,0.0262897592037916,0.0003385924501344,Europe
2020,Luxembourg,LUX,630597.0,33850190319.0,64289.546875,1.2817918,8.069083213806152,12.795942306518556,8.256643295288086,0.1875601559877395,0.2359260022640228,5.902490139007568,1.4693609476089478,0.022950766608119,0.0003422917798161,Europe
2021,Luxembourg,LUX,640276.0,35577396523.0,67493.578125,-0.29285207,8.409504890441895,13.134187698364258,8.543313980102539,0.13380928337574,0.2418940067291259,6.185691833496094,1.5886410474777222,0.0228104721754789,0.0003461331070866,Europe
2022,Luxembourg,LUX,653315.0,36128358732.0,59423.34375,1.3158196,7.274378776550293,11.134566307067873,7.415369510650635,0.1409907191991806,0.2387409955263137,5.405575752258301,1.248671054840088,0.0193839874118566,0.0003494584816507,Europe
1972,Malaysia,MYS,10676839.0,41749894524.0,5158.09521484375,-0.80945855,17.900625228881836,1.6765848398208618,149.3370819091797,131.43646240234375,0.0329830013215541,15.916009902954102,0.2272149920463562,0.1103302910923957,0.002435231115669,Asia
1973,Malaysia,MYS,10935622.0,47796126006.0,5306.23828125,-0.6066802,17.505125045776367,1.600743532180786,142.4362335205078,124.93111419677734,0.1282400041818618,15.363151550292969,0.2271679937839508,0.1025053262710571,0.0024927731137722,Asia
1974,Malaysia,MYS,11200903.0,51361123095.0,5252.1064453125,-1.0525001,19.044679641723636,1.700280785560608,162.17356872558594,143.12887573242188,0.1612160056829452,15.33017635345459,0.4763199985027313,0.1120412871241569,0.0025565184187144,Asia
1975,Malaysia,MYS,11471914.0,51780284841.0,5288.927734375,-0.98092955,19.445158004760746,1.6950229406356812,155.9512481689453,136.50608825683594,0.0696159973740577,15.18727970123291,0.5752480030059814,0.1144608706235885,0.0026177305262535,Asia
1976,Malaysia,MYS,11750093.0,58225279886.0,5765.90283203125,-0.9512488,23.89764213562012,2.0338258743286133,192.4683532714844,168.57070922851562,0.0952790006995201,18.80653381347656,0.6816089749336243,0.1337867081165313,0.0026934351772069,Asia
1977,Malaysia,MYS,12035716.0,62980902353.0,6584.57080078125,-0.69249517,22.62084007263184,1.8794760704040527,213.6926422119141,191.07180786132807,0.117247998714447,17.829023361206055,0.6265439987182617,0.1232203617691993,0.0027763035614043,Asia
1978,Malaysia,MYS,12328158.0,68504296845.0,8567.404296875,-0.48173285,23.26044464111328,1.886773705482483,204.6569976806641,181.39654541015625,0.0916000008583068,19.195695877075195,0.1062560006976127,0.1222641766071319,0.002856230828911,Asia
1979,Malaysia,MYS,12627866.0,74075579062.0,9615.3447265625,-0.39850616,27.30593681335449,2.162355422973633,190.19796752929688,162.89202880859375,0.1355679929256439,22.295440673828125,0.117247998714447,0.1399687826633453,0.0029322211630642,Asia
1980,Malaysia,MYS,12983365.0,80232405257.0,9778.8779296875,-0.44787613,28.03259658813477,2.159116268157959,209.04962158203125,181.01702880859372,0.2052109986543655,23.03125762939453,0.1392499953508377,0.144425019621849,0.0030155682470649,Asia
1981,Malaysia,MYS,13399206.0,85915667597.0,9796.55078125,-0.4601461,30.877660751342773,2.3044395446777344,175.98382568359375,145.1061553955078,0.3847199976444244,26.12798309326172,0.153888002038002,0.1635490357875824,0.0030858616810292,Asia
1982,Malaysia,MYS,13832796.0,91022694017.0,10161.271484375,-0.50722265,30.641939163208008,2.2151660919189453,189.8387908935547,159.1968536376953,0.3554080128669739,25.3255672454834,0.1685439944267273,0.1636004447937011,0.0031611782032996,Asia
1983,Malaysia,MYS,14285914.0,96580487539.0,11296.6708984375,-0.12241125,38.04830551147461,2.663344144821167,155.47608947753906,117.4277801513672,0.9929440021514891,30.535776138305664,0.7401279807090759,0.201294869184494,0.0032257775310426,Asia
